count_date,road_name,adt,latitude,longitude,sampling_count
2011-11-18,QUEEN ST 2 (WARKWORTH),9123.0,-36.39779808727005,174.66364515359692,1
2011-11-18,CHIVALRY RD,5556.0,-36.78022785411458,174.7327881377544,1
2011-11-18,FRED THOMAS DR,6052.0,-36.791436207389744,174.76314246508556,1
2011-11-18,PERCY ST 1,479.0,-36.402566118104744,174.66367990730944,1
2011-11-18,HURSTMERE RD,5872.0,-36.787544622786896,174.77269073126274,2
2011-11-18,BERTRAM ST,640.0,-36.40052685241292,174.6664129354626,1
2011-11-18,ANZAC ST,9625.0,-36.7864133206466,174.7717905817226,1
2011-11-18,BURNS AVE,8434.0,-36.79179004653933,174.77087217800755,1
2011-11-18,ARCHERS RD,12445.0,-36.781837156438506,174.73801255735978,1
2011-11-18,HILLSIDE RD (SUNSET NORTH),6297.0,-36.77694072167725,174.73506714546625,1
2011-11-18,DIANA DR,9951.0,-36.77334208898128,174.73645378999524,1
2011-11-18,NEVILLE ST (WARKWORTH),4887.0,-36.39847798897626,174.66530989935055,1
2011-11-19,NOAKES HILL RD,129.0,-36.53116906314326,174.64494088947026,2
2011-11-19,GOODALL RD,708.0,-36.42861274159432,174.73179906268098,1
2011-11-19,FORREST HILL RD,13039.0,-36.7651574241841,174.74816690742185,9
2011-11-19,SHARP RD,2245.0,-36.373325872982825,174.70319621036137,1
2011-11-21,IAN SAGE AVE,1933.0,-36.69297924766085,174.73872973286217,37
2011-11-21,MT ALBERT RD (THREE KINGS) (CWCE),25048.0,-36.91193563516385,174.77593631569462,31
2011-11-21,WEST COAST RD (WAITAKERE),22685.0,-36.912166081778714,174.6603164558191,1
2011-11-21,ASHLEY AVE (LONG BAY),2542.0,-36.691984913593146,174.73768882023808,42
2011-11-21,ASH ST,35682.0,-36.898987863033966,174.68276824740528,39
2011-11-21,BALMORAL RD (MT EDEN),26463.0,-36.88986547575129,174.75995060494762,34
2011-11-21,TAMAKI DR,32079.0,-36.85269093089935,174.80522850369945,48
2011-11-21,BEACH RD (EC BAYS),6027.0,-36.69673063061752,174.75274973840894,39
2011-11-21,GREAT NORTH RD (CWC),23200.0,-36.866972692068686,174.72978728613876,30
2011-11-21,TRIG RD (WHENUAPAI),5218.0,-36.81170892297258,174.62119554222764,2
2011-11-21,TITIRANGI RD,16910.0,-36.933863681322215,174.65951834812242,1
2011-11-21,GREAT SOUTH RD (NEWMARKET) (CWCE),18648.0,-36.89749556492325,174.80231085170112,43
2011-11-21,FANSHAWE ST,30569.0,-36.8453271363304,174.753444968999,34
2011-11-22,MILL LANE,4219.0,-36.39890168731673,174.66336762035885,2
2011-11-22,WHITAKER RD,9641.0,-36.402347569787004,174.65930409324778,1
2011-11-23,RED BEACH RD,11895.0,-36.60989452881678,174.70098354629116,1
2011-11-24,BAY ST 2 (RED BEACH),2025.0,-36.604187972500895,174.70796858891288,1
2011-11-24,BAY ST 2 (RED BEACH),5098.0,-36.605743455112744,174.6981532490142,1
2011-11-25,BENBOW ST,196.0,-36.85267695692299,174.8581777297565,1
2011-11-26,WILLIAMSON AVE (DEVONPORT),2019.0,-36.80730957906457,174.79263920615742,2
2011-11-26,WINSCOMBE ST,2842.0,-36.8044160765186,174.79085679520318,1
2011-11-26,LAKE RD (DEVONPORT),12585.0,-36.790536240650795,174.77335363107318,1
2011-11-26,VIV DAVIE-MARTIN DR,205.0,-36.40141784958945,174.64178873463226,1
2011-11-26,BAYSWATER AVE,4869.0,-36.812130143013675,174.78195649523082,1
2011-11-26,LAKE RD (DEVONPORT),22574.0,-36.79786646565838,174.7828475732321,2
2011-11-26,KING EDWARD PDE,4046.0,-36.830901938184546,174.80249616181518,1
2011-11-26,VAUXHALL RD,4858.0,-36.81717596263098,174.80477501598685,1
2011-11-26,OLD LAKE RD,3507.0,-36.812382815027775,174.79631107158093,1
2011-11-26,VICTORIA RD (DEVONPORT),13215.0,-36.82761797941769,174.79674575679508,1
2011-11-28,VERRAN RD,1039.0,-36.804021333685895,174.71241976623568,1
2011-11-28,BALMORAL RD (MT EDEN),27754.0,-36.89068492384325,174.76425601047802,9
2011-11-28,IAN SAGE AVE,1836.0,-36.69297924766085,174.73872973286217,37
2011-11-28,BEACH RD (EC BAYS),5645.0,-36.69673063061752,174.75274973840894,39
2011-11-28,ASHLEY AVE (LONG BAY),2491.0,-36.691984913593146,174.73768882023808,42
2011-11-28,FANSHAWE ST,31191.0,-36.8453271363304,174.753444968999,34
2011-11-28,MT ALBERT RD (THREE KINGS) (CWC),25218.0,-36.91103022794232,174.77138066249003,9
2011-11-28,TAMAKI DR,33064.0,-36.85269093089935,174.80522850369945,48
2011-11-28,GREAT SOUTH RD (NEWMARKET) (CWCE),18593.0,-36.89749556492325,174.80231085170112,43
2011-11-28,ASH ST,35826.0,-36.898987863033966,174.68276824740528,39
2011-11-29,PURIRI AVE 2 (OREWA),910.0,-36.57741462963866,174.69105043191132,1
2011-11-29,RIVERSIDE RD,1213.0,-36.589165691298255,174.69697392169587,1
2011-12-05,ASHLEY AVE (LONG BAY),2291.0,-36.691984913593146,174.73768882023808,42
2011-12-05,IAN SAGE AVE,1812.0,-36.69297924766085,174.73872973286217,37
2011-12-05,ASH ST,37028.0,-36.898987863033966,174.68276824740528,39
2011-12-05,FANSHAWE ST,31777.0,-36.8453271363304,174.753444968999,34
2011-12-05,TAMAKI DR,33599.0,-36.85269093089935,174.80522850369945,48
2011-12-05,GREAT SOUTH RD (NEWMARKET) (CWCE),19343.0,-36.89749556492325,174.80231085170112,43
2011-12-05,BALMORAL RD (MT EDEN),27699.0,-36.89068492384325,174.76425601047802,9
2011-12-05,BEACH RD (EC BAYS),6193.0,-36.69673063061752,174.75274973840894,39
2011-12-05,MT ALBERT RD (THREE KINGS) (CWC),25741.0,-36.91103022794232,174.77138066249003,9
2011-12-07,WAITAKERE RD (SWANSON),2679.0,-36.842443542360506,174.54625743832108,1
2011-12-07,MOFFAT RD,727.0,-36.604667755799305,174.6907620874311,2
2011-12-07,OMAHA FLATS RD,3505.0,-36.344866618695434,174.73399818215157,1
2011-12-07,MILTON RD (OREWA),509.0,-36.5957470626952,174.69752049999374,2
2011-12-07,BLANC RD,355.0,-36.62079135362891,174.6768903611723,1
2011-12-07,OLD NORTH RD (KUMEU),2731.0,-36.76910258354721,174.5713814555117,1
2011-12-08,STANMORE BAY RD,5764.0,-36.63472231337597,174.74804447292374,3
2011-12-08,SWANN BEACH RD,444.0,-36.622723232299926,174.7469347404919,2
2011-12-08,STANMORE BAY RD,5086.0,-36.62683149102253,174.7476872794201,2
2011-12-09,SILVERDALE ST,3837.0,-36.61595796168388,174.67766900656434,2
2011-12-09,SILVERDALE ST,3204.0,-36.618773331212225,174.67681309795316,2
2011-12-10,HILLSIDE CRES,175.0,-36.297701898905494,174.7994118031438,1
2011-12-12,BALMORAL RD (MT EDEN),27027.0,-36.89068492384325,174.76425601047802,9
2011-12-12,GREAT SOUTH RD (NEWMARKET) (CWCE),19302.0,-36.89749556492325,174.80231085170112,43
2011-12-12,TAMAKI DR,31947.0,-36.85269093089935,174.80522850369945,48
2011-12-12,MT ALBERT RD (THREE KINGS) (CWC),25338.0,-36.91103022794232,174.77138066249003,9
2011-12-12,BEACH RD (EC BAYS),5664.0,-36.69673063061752,174.75274973840894,39
2011-12-12,IAN SAGE AVE,1377.0,-36.69297924766085,174.73872973286217,37
2011-12-12,ASHLEY AVE (LONG BAY),1721.0,-36.691984913593146,174.73768882023808,42
2011-12-12,ASH ST,35786.0,-36.898987863033966,174.68276824740528,39
2011-12-14,MOFFAT RD,721.0,-36.604667755799305,174.6907620874311,2
2011-12-14,MILTON RD (OREWA),501.0,-36.5957470626952,174.69752049999374,2
2011-12-15,STANMORE BAY RD,5070.0,-36.62683149102253,174.7476872794201,2
2011-12-15,SWANN BEACH RD,443.0,-36.622723232299926,174.7469347404919,2
2011-12-15,STANMORE BAY RD,5621.0,-36.63472231337597,174.74804447292374,3
2011-12-16,SILVERDALE ST,3169.0,-36.618773331212225,174.67681309795316,2
2011-12-16,SILVERDALE ST,3822.0,-36.61595796168388,174.67766900656434,2
2011-12-19,BALMORAL RD (MT EDEN),24896.0,-36.89068492384325,174.76425601047802,9
2011-12-19,GREAT SOUTH RD (NEWMARKET) (CWCE),17117.0,-36.89749556492325,174.80231085170112,43
2011-12-19,ASH ST,35735.0,-36.898987863033966,174.68276824740528,39
2011-12-19,TAMAKI DR,32677.0,-36.85269093089935,174.80522850369945,48
2011-12-19,ASHLEY AVE (LONG BAY),1556.0,-36.691984913593146,174.73768882023808,42
2011-12-19,MT ALBERT RD (THREE KINGS) (CWC),24468.0,-36.91103022794232,174.77138066249003,9
2011-12-19,BEACH RD (EC BAYS),6388.0,-36.69673063061752,174.75274973840894,39
2011-12-19,IAN SAGE AVE,1196.0,-36.69297924766085,174.73872973286217,37
2011-12-19,PAH HILL RD,77.0,-36.32648415935607,174.40931012268825,3
2011-12-26,HUIA RD (WAITAKERE),2936.0,-36.96406811626043,174.6143905523449,2
2011-12-26,BALMORAL RD (MT EDEN),16429.0,-36.89068492384325,174.76425601047802,9
2011-12-26,CORNWALLIS RD,645.0,-37.0024194399156,174.59714165031482,2
2011-12-26,WHATIPU RD,366.0,-37.01664413967705,174.55289427412262,2
2011-12-26,GREAT SOUTH RD (NEWMARKET) (CWCE),9272.0,-36.89749556492325,174.80231085170112,43
2011-12-26,BEACH RD (EC BAYS),4322.0,-36.69673063061752,174.75274973840894,39
2011-12-26,ASHLEY AVE (LONG BAY),967.0,-36.691984913593146,174.73768882023808,42
2011-12-26,ASH ST,23785.0,-36.898987863033966,174.68276824740528,39
2011-12-26,PIHA RD,3702.0,-36.93341517181658,174.57327804390656,3
2011-12-26,SCENIC DR (TITIRANGI),2501.0,-36.937589338070005,174.63132576938506,3
2011-12-26,TAMAKI DR,21562.0,-36.85269093089935,174.80522850369945,48
2011-12-26,WEST COAST RD (WAITAKERE),4716.0,-36.90992380956229,174.62365368199096,3
2011-12-26,TE HENGA RD,1363.0,-36.87648630533077,174.53738439002788,3
2011-12-26,HUIA RD (WAITAKERE),4561.0,-36.94990077840579,174.62614162124703,3
2011-12-26,KAREKARE RD,589.0,-36.97271912898822,174.48688975082794,2
2011-12-26,BETHELLS RD (WCC),2045.0,-36.851766027860016,174.53635073947856,3
2011-12-26,FOREST HILL RD,2613.0,-36.902826658532405,174.61266140418945,3
2011-12-26,SCENIC DR (TITIRANGI),514.0,-36.9105150376575,174.543477460569,3
2011-12-26,MT ALBERT RD (THREE KINGS) (CWC),16425.0,-36.91103022794232,174.77138066249003,9
2011-12-26,IAN SAGE AVE,821.0,-36.69297924766085,174.73872973286217,37
2012-01-02,ASHLEY AVE (LONG BAY),1146.0,-36.691984913593146,174.73768882023808,42
2012-01-02,GREAT SOUTH RD (NEWMARKET) (CWCE),9897.0,-36.89749556492325,174.80231085170112,43
2012-01-02,MT ALBERT RD (THREE KINGS) (CWCE),17302.0,-36.91193563516385,174.77593631569462,31
2012-01-02,BALMORAL RD (MT EDEN),17378.0,-36.88986547575129,174.75995060494762,34
2012-01-02,GREAT NORTH RD (CWC),15164.0,-36.866972692068686,174.72978728613876,30
2012-01-02,BETHELLS RD (WCC),1937.0,-36.851766027860016,174.53635073947856,3
2012-01-02,SCENIC DR (TITIRANGI),2357.0,-36.937589338070005,174.63132576938506,3
2012-01-02,SCENIC DR (TITIRANGI),529.0,-36.9105150376575,174.543477460569,3
2012-01-02,IAN SAGE AVE,970.0,-36.69297924766085,174.73872973286217,37
2012-01-02,KAREKARE RD,554.0,-36.97271912898822,174.48688975082794,2
2012-01-02,ASH ST,24805.0,-36.898987863033966,174.68276824740528,39
2012-01-02,BEACH RD (EC BAYS),4902.0,-36.69673063061752,174.75274973840894,39
2012-01-02,WEST COAST RD (WAITAKERE),4494.0,-36.90992380956229,174.62365368199096,3
2012-01-02,CORNWALLIS RD,629.0,-37.0024194399156,174.59714165031482,2
2012-01-02,TAMAKI DR,23195.0,-36.85269093089935,174.80522850369945,48
2012-01-02,HUIA RD (WAITAKERE),2630.0,-36.96406811626043,174.6143905523449,2
2012-01-02,HUIA RD (WAITAKERE),4165.0,-36.94990077840579,174.62614162124703,3
2012-01-02,PIHA RD,3459.0,-36.93341517181658,174.57327804390656,3
2012-01-02,FOREST HILL RD,2481.0,-36.902826658532405,174.61266140418945,3
2012-01-02,TE HENGA RD,1342.0,-36.87648630533077,174.53738439002788,3
2012-01-02,WHATIPU RD,356.0,-37.01664413967705,174.55289427412262,2
2012-01-09,ASH ST,31994.0,-36.898987863033966,174.68276824740528,39
2012-01-09,GREAT SOUTH RD (NEWMARKET) (CWCE),14489.0,-36.89749556492325,174.80231085170112,43
2012-01-09,BALMORAL RD (MT EDEN),21424.0,-36.88986547575129,174.75995060494762,34
2012-01-09,TAMAKI DR,28635.0,-36.85269093089935,174.80522850369945,48
2012-01-09,GREAT NORTH RD (CWC),19149.0,-36.866972692068686,174.72978728613876,30
2012-01-09,ASHLEY AVE (LONG BAY),1414.0,-36.691984913593146,174.73768882023808,42
2012-01-09,MT ALBERT RD (THREE KINGS) (CWCE),21742.0,-36.91193563516385,174.77593631569462,31
2012-01-09,BEACH RD (EC BAYS),5693.0,-36.69673063061752,174.75274973840894,39
2012-01-09,IAN SAGE AVE,1187.0,-36.69297924766085,174.73872973286217,37
2012-01-16,MT ALBERT RD (THREE KINGS) (CWCE),23012.0,-36.91193563516385,174.77593631569462,31
2012-01-16,IAN SAGE AVE,1209.0,-36.69297924766085,174.73872973286217,37
2012-01-16,TAMAKI DR,31171.0,-36.85269093089935,174.80522850369945,48
2012-01-16,BALMORAL RD (MT EDEN),23594.0,-36.88986547575129,174.75995060494762,34
2012-01-16,ASHLEY AVE (LONG BAY),1602.0,-36.691984913593146,174.73768882023808,42
2012-01-16,ASH ST,33812.0,-36.898987863033966,174.68276824740528,39
2012-01-16,GREAT NORTH RD (CWC),21115.0,-36.866972692068686,174.72978728613876,30
2012-01-16,GREAT SOUTH RD (NEWMARKET) (CWCE),17042.0,-36.89749556492325,174.80231085170112,43
2012-01-16,BEACH RD (EC BAYS),5955.0,-36.69673063061752,174.75274973840894,39
2012-01-23,TAMAKI DR,33018.0,-36.85269093089935,174.80522850369945,48
2012-01-23,BEACH RD (EC BAYS),5926.0,-36.69673063061752,174.75274973840894,39
2012-01-23,MT ALBERT RD (THREE KINGS) (CWCE),23405.0,-36.91193563516385,174.77593631569462,31
2012-01-23,GREAT NORTH RD (CWC),21112.0,-36.866972692068686,174.72978728613876,30
2012-01-23,IAN SAGE AVE,1367.0,-36.69297924766085,174.73872973286217,37
2012-01-23,ASH ST,33637.0,-36.898987863033966,174.68276824740528,39
2012-01-23,BALMORAL RD (MT EDEN),24696.0,-36.88986547575129,174.75995060494762,34
2012-01-23,GREAT SOUTH RD (NEWMARKET) (CWCE),18868.0,-36.89749556492325,174.80231085170112,43
2012-01-23,ASHLEY AVE (LONG BAY),1772.0,-36.691984913593146,174.73768882023808,42
2012-01-30,MT ALBERT RD (THREE KINGS) (CWC),22632.0,-36.91103022794232,174.77138066249003,9
2012-01-30,ASH ST,33383.0,-36.898987863033966,174.68276824740528,39
2012-01-30,GREAT SOUTH RD (NEWMARKET) (CWCE),15726.0,-36.89749556492325,174.80231085170112,43
2012-01-30,TAMAKI DR,30965.0,-36.85269093089935,174.80522850369945,48
2012-01-30,BALMORAL RD (MT EDEN),22757.0,-36.89068492384325,174.76425601047802,9
2012-02-03,MAHURANGI WEST RD,909.0,-36.49087116642201,174.66155919841816,1
2012-02-06,GREAT SOUTH RD (NEWMARKET) (CWCE),16240.0,-36.89749556492325,174.80231085170112,43
2012-02-06,MT ALBERT RD (THREE KINGS) (CWC),23221.0,-36.91103022794232,174.77138066249003,9
2012-02-06,TAMAKI DR,31265.0,-36.85269093089935,174.80522850369945,48
2012-02-06,BALMORAL RD (MT EDEN),24386.0,-36.89068492384325,174.76425601047802,9
2012-02-06,ASH ST,33751.0,-36.898987863033966,174.68276824740528,39
2012-02-07,NEWTON RD (EDEN TERRACE),30747.0,-36.860990224308466,174.75360095554956,2
2012-02-07,ST LUKES RD,29159.0,-36.875324175009325,174.72572355894917,4
2012-02-07,REMUERA RD (CWCE),23678.0,-36.879545407870786,174.82152331604942,2
2012-02-07,REMUERA RD (CWCE),17674.0,-36.88158020358019,174.8051343411671,2
2012-02-07,COLLEGE HILL,16441.0,-36.84842204636094,174.7489398353408,2
2012-02-07,GREAT NORTH RD (CWW),22354.0,-36.902033457454856,174.69235243395386,3
2012-02-07,GREAT NORTH RD (CWC),48730.0,-36.875826801578256,174.70401423163966,2
2012-02-07,BALMORAL RD (SANDRINGHAM),25430.0,-36.88574231473834,174.7412631845343,1
2012-02-09,EMPIRE RD (EPSOM),1569.0,-36.89810776725452,174.76696320207782,1
2012-02-09,NEILSON ST,17012.0,-36.92393710366878,174.81083649626012,1
2012-02-09,MAPLE ST,1719.0,-36.891477148263725,174.67784532910002,1
2012-02-09,RANGIATEA RD,875.0,-36.89449224240392,174.77067286105202,1
2012-02-09,FERRYHILL RD,735.0,-36.892062136300375,174.76316555104606,1
2012-02-09,ASPEN ST,1192.0,-36.89261695198164,174.69153849231674,1
2012-02-09,EXMINSTER ST,1378.0,-36.92176985995936,174.70202770688758,1
2012-02-10,WIREMU ST,1395.0,-36.88760650553053,174.7456705074263,2
2012-02-10,PRINCES AVE,611.0,-36.89938039243285,174.74673554360578,1
2012-02-10,JELLICOE ST (CITY),816.0,-36.84022201343241,174.75429278872699,1
2012-02-10,VOLCANIC ST,1289.0,-36.8868597342314,174.74435187558984,1
2012-02-10,JELLICOE ST (CITY),1366.0,-36.84008545681349,174.75377382276955,1
2012-02-10,ST LEONARDS RD (EPSOM),2490.0,-36.89678130952525,174.76160200876384,1
2012-02-10,HENLEY RD (MT EDEN),3158.0,-36.887906029350354,174.75531620915348,1
2012-02-10,JELLICOE ST (CITY),1564.0,-36.84092831276493,174.75712368125332,1
2012-02-11,VICTORIA RD (DEVONPORT),8169.0,-36.830044163362686,174.79783405871544,1
2012-02-11,CLARENCE ST (EAST),3165.0,-36.83048289851522,174.7968351970691,1
2012-02-11,KERR ST (DEVONPORT),1103.0,-36.828619911869104,174.79903407559243,1
2012-02-11,VERRAN RD,1852.0,-36.806038222805206,174.70881050855,2
2012-02-11,MAYS ST,327.0,-36.83003727852372,174.80067065931217,1
2012-02-11,BUCHANAN ST (DEVONPORT),409.0,-36.83039764211353,174.7988963122045,1
2012-02-11,QUEENS PDE,2678.0,-36.8310200201767,174.79290091025945,2
2012-02-11,ANNE ST,706.0,-36.83100081924814,174.7953672443341,1
2012-02-13,BRUCE MCLAREN RD,10090.0,-36.89445576809109,174.6283197852387,1
2012-02-13,FOREST HILL RD,12682.0,-36.8953697383933,174.6194847735666,1
2012-02-13,MT ALBERT RD (THREE KINGS) (CWC),24318.0,-36.91103022794232,174.77138066249003,9
2012-02-13,TAMAKI DR,34025.0,-36.85269093089935,174.80522850369945,48
2012-02-13,VIEW RD (WAITAKERE),9955.0,-36.88956289398217,174.63804585274931,1
2012-02-13,STONEY CREEK RD,317.0,-36.620248960202225,174.50274701353953,1
2012-02-13,RED HILLS RD,1615.0,-36.83642578460685,174.58770586011792,1
2012-02-13,FANSHAWE ST,30458.0,-36.8453271363304,174.753444968999,34
2012-02-13,MILLBROOK RD,10257.0,-36.890806655797356,174.63347155346463,2
2012-02-13,HENDERSON VALLEY RD,4608.0,-36.897585499206244,174.61363969351711,2
2012-02-13,GREAT SOUTH RD (NEWMARKET) (CWCE),18166.0,-36.89749556492325,174.80231085170112,43
2012-02-13,OYSTER POINT RD,299.0,-36.598225452383964,174.47695381228775,1
2012-02-13,BALMORAL RD (MT EDEN),25364.0,-36.89068492384325,174.76425601047802,9
2012-02-13,MCENTEE RD (WAITAKERE),1824.0,-36.85539050916697,174.56186256188997,1
2012-02-13,BORDER RD,11948.0,-36.8900861083889,174.61629841425065,1
2012-02-13,ASH ST,35875.0,-36.898987863033966,174.68276824740528,39
2012-02-13,SEL PEACOCK DR,14338.0,-36.874547304971344,174.63010718065257,1
2012-02-13,MCLACHLAN RD,342.0,-36.600709304469305,174.47946070254793,3
2012-02-13,MCLEOD RD (TE ATATU),3906.0,-36.87633218007973,174.64448369018936,1
2012-02-13,SCHISCHKA RD,810.0,-36.537360660028966,174.70406218683152,2
2012-02-14,SEATON RD,404.0,-36.729515464077906,174.7489260685561,1
2012-02-14,WILLIS ST (TORBAY),308.0,-36.69425126535386,174.75217857119495,1
2012-02-14,HART RD (TAKAPUNA),1862.0,-36.79758067751757,174.7748385827602,1
2012-02-14,KNIGHTS RD (ROTHESAY BAY),3922.0,-36.72779089686343,174.7417540195671,1
2012-02-14,SCHNAPPER ROCK RD (NORTH),787.0,-36.75352218070901,174.69577115410192,1
2012-02-14,WAIWERA RD,1736.0,-36.543701621276654,174.7044024642944,1
2012-02-14,EVERSLEIGH RD,1754.0,-36.80180152937819,174.78550553533142,1
2012-02-15,HILLSBOROUGH RD (HILLSBOROUGH),22159.0,-36.92562261486258,174.75134209570976,2
2012-02-15,GREEN LANE WEST,27633.0,-36.89281346226488,174.78827461221783,2
2012-02-15,MATAKANA VALLEY RD,440.0,-36.28641162327061,174.66407181682416,1
2012-02-15,GREAT SOUTH RD (NEWMARKET) (CWC),31637.0,-36.89187693086939,174.79598441276923,2
2012-02-15,GREAT SOUTH RD (NEWMARKET) (CWCE),23269.0,-36.933531851602226,174.83519167588798,2
2012-02-15,LAGOON DR,32096.0,-36.907114629007026,174.85718549603916,2
2012-02-15,NEW NORTH RD,19623.0,-36.88619282579481,174.71337842055618,2
2012-02-15,NEILSON ST,25642.0,-36.9265464187949,174.79033104174388,2
2012-02-16,PARRISH RD,1053.0,-36.88139027558195,174.7411643370441,1
2012-02-16,KING EDWARD ST,1000.0,-36.8799986747816,174.7481563912636,1
2012-02-16,KINGSWAY AVE,2606.0,-36.88524657376437,174.73510299164118,1
2012-02-16,WALTERS RD (KINGSLAND),4183.0,-36.87438990941713,174.74832022187422,1
2012-02-16,WALTERS RD (KINGSLAND),3699.0,-36.87372952482082,174.74480484547215,1
2012-02-16,TRURO RD,361.0,-36.88325675078328,174.74111696446542,1
2012-02-16,ELIZABETH ST 2 (WARKWORTH),9702.0,-36.39734328055413,174.6613496698122,1
2012-02-16,REIMERS AVE,1644.0,-36.876170619406096,174.7436823570531,1
2012-02-16,PROSPECT TCE (MT EDEN),1133.0,-36.88015383794357,174.75414014174382,1
2012-02-17,HASLETT ST,332.0,-36.86537615423585,174.75262430680905,1
2012-02-17,EWINGTON AVE,1148.0,-36.87838965603243,174.75153048131725,1
2012-02-17,GEORGE ST (MT EDEN),2183.0,-36.87007379926185,174.75067867146302,1
2012-02-17,HOROEKA AVE,2523.0,-36.873827419603415,174.7559026499384,1
2012-02-17,MATAKANA VALLEY RD,4866.0,-36.352243195355726,174.71756893416253,4
2012-02-17,BURGOYNE ST,373.0,-36.86151539888512,174.75282775644592,1
2012-02-17,BRIGHT ST,536.0,-36.8667249027376,174.75284582729142,1
2012-02-20,GREAT SOUTH RD (NEWMARKET) (CWCE),18186.0,-36.89749556492325,174.80231085170112,43
2012-02-20,WAITAKERE RD (SWANSON),4152.0,-36.86162613166079,174.55788387749078,2
2012-02-20,MT ALBERT RD (THREE KINGS) (CWC),24495.0,-36.91103022794232,174.77138066249003,9
2012-02-20,GREAT NORTH RD (WAITAKERE),20955.0,-36.881835698608924,174.64019213609103,3
2012-02-20,CENTRAL PARK DR,14657.0,-36.851958276770475,174.63280142373372,1
2012-02-20,BRIGHAM CREEK RD,5952.0,-36.80111763418078,174.6441851307792,2
2012-02-20,TRIG RD (WHENUAPAI),5162.0,-36.81170892297258,174.62119554222764,2
2012-02-20,TAMAKI DR,32482.0,-36.85269093089935,174.80522850369945,48
2012-02-20,BIRDWOOD RD (WAITAKERE),2222.0,-36.85460835876476,174.59697656077745,3
2012-02-20,BALMORAL RD (MT EDEN),25962.0,-36.89068492384325,174.76425601047802,9
2012-02-20,DON BUCK RD,15707.0,-36.85890751496985,174.60969641644348,1
2012-02-20,ASH ST,35631.0,-36.898987863033966,174.68276824740528,39
2012-02-20,GREAT NORTH RD (WAITAKERE),26694.0,-36.8768406164128,174.62916860267256,3
2012-02-20,FANSHAWE ST,30000.0,-36.8453271363304,174.753444968999,34
2012-02-21,MATAKANA VALLEY RD,769.0,-36.347895689669606,174.71210247362987,1
2012-02-21,MATAKANA VALLEY RD,337.0,-36.31170426527604,174.69243186367595,1
2012-02-21,KANOHI RD,75.0,-36.57158603771653,174.5002500597055,1
2012-02-22,DUCK CREEK RD (STILLWATER),458.0,-36.6351329541943,174.71546277927175,1
2012-02-22,STILLWATER CRES,841.0,-36.63552750265528,174.71560574066203,1
2012-02-22,CALLIOPE RD,4884.0,-36.828787304234794,174.79451943161254,1
2012-02-22,CALLIOPE RD,4884.0,-36.82898432514728,174.79221428962953,1
2012-02-22,PAUL MATTHEWS RD,12523.0,-36.75048097678121,174.71238258294082,2
2012-02-22,OTANERUA RD,505.0,-36.566145701641325,174.69306191645904,1
2012-02-23,AKORANGA DR,15770.0,-36.79777302536753,174.75581210074702,5
2012-02-23,FORREST HILL RD,13292.0,-36.7651574241841,174.74816690742185,9
2012-02-23,HURSTMERE RD,15499.0,-36.77764778031297,174.7751070907289,16
2012-02-23,WAIRAU RD (WEST),27069.0,-36.774729559950096,174.74265878811642,16
2012-02-23,ROSEDALE RD,12910.0,-36.738768522137775,174.72138415809414,1
2012-02-23,LAKE RD (DEVONPORT),28971.0,-36.80286964341332,174.7876039215321,12
2012-02-23,NORTHCOTE RD (NORTH-SIDE LANE) (WEST),27273.0,-36.79072653491652,174.749554723575,1
2012-02-23,NORTHCOTE RD (WEST),27273.0,-36.79377500628689,174.7457463419697,2
2012-02-24,FORDYCE RD (PARAKAI),1120.0,-36.663473118836286,174.435391348188,2
2012-02-24,PARKHURST RD,2467.0,-36.656847597593405,174.4286562791301,1
2012-02-24,DUCK CREEK RD (STILLWATER),1257.0,-36.636286843895924,174.7135758228793,1
2012-02-25,WAIRERE RD (WAITAKERE),680.0,-36.85042895673303,174.50346131314328,1
2012-02-27,BALMORAL RD (MT EDEN),25604.0,-36.88986547575129,174.75995060494762,34
2012-02-27,ASH ST,35544.0,-36.898987863033966,174.68276824740528,39
2012-02-27,FANSHAWE ST,28967.0,-36.8453271363304,174.753444968999,34
2012-02-27,WHANGARIPO VALLEY RD,2357.0,-36.28328430468056,174.56661630442414,1
2012-02-27,TAMAKI DR,31893.0,-36.85269093089935,174.80522850369945,48
2012-02-27,MATAKANA VALLEY RD,729.0,-36.32531139046721,174.69782818869555,2
2012-02-27,IAN SAGE AVE,2151.0,-36.69399438854804,174.74019646760257,4
2012-02-27,MT ALBERT RD (THREE KINGS) (CWCE),24580.0,-36.91193563516385,174.77593631569462,31
2012-02-27,ASHLEY AVE (LONG BAY),2780.0,-36.691984913593146,174.73768882023808,42
2012-02-27,BEACH RD (EC BAYS),6081.0,-36.69673063061752,174.75274973840894,39
2012-02-27,GREAT SOUTH RD (NEWMARKET) (CWCE),17846.0,-36.89749556492325,174.80231085170112,43
2012-02-27,SWANSON RD (HENDERSON),8057.0,-36.86556854213181,174.57403942942253,1
2012-02-28,WHANGARIPO VALLEY RD,625.0,-36.28169440263286,174.570993527856,1
2012-02-28,KANOHI RD,490.0,-36.592803579413825,174.5025387508799,1
2012-02-28,KANOHI RD,480.0,-36.6031667038177,174.48770261295456,1
2012-02-28,WELLSFORD VALLEY RD,264.0,-36.28413917473278,174.45694952454596,2
2012-02-28,WHANGARIPO VALLEY RD,1214.0,-36.29354821058829,174.54193356029708,1
