,count_date,road_name,adt,latitude,longitude,sampling_count
14480,2017-05-03,SOUTH TITIRANGI RD,229.0,-36.96145460927375,174.65041265682984,1
14481,2017-05-09,OPANUKU RD,328.0,-36.90466336906856,174.57111604090096,2
14482,2017-05-02,OPANUKU RD,340.0,-36.90466336906856,174.57111604090096,2
14483,2017-05-10,LINCOLN RD (HENDERSON),31890.0,-36.86466479338302,174.62905583322288,1
14484,2017-05-10,LINCOLN RD (HENDERSON),32893.0,-36.86118071085529,174.62940811575217,1
14485,2017-04-30,LINCOLN PARK AVE,3310.0,-36.840349147021314,174.61562094436923,1
14486,2017-05-04,HARMEL RD,1065.0,-36.89426416177665,174.6584584214488,1
14487,2017-05-17,GREAT NORTH RD (WAITAKERE),32848.0,-36.907348301428854,174.6632200641944,1
14488,2017-05-17,GREAT NORTH RD (WAITAKERE),35956.0,-36.90114791760482,174.65411816265407,1
14489,2017-05-10,GREAT NORTH RD (WAITAKERE),32262.0,-36.88683545287966,174.64430503061757,1
14490,2017-05-10,GREAT NORTH RD (WAITAKERE),27733.0,-36.88063930848071,174.63805715131278,1
14491,2017-05-15,GREAT NORTH RD (WAITAKERE),27141.0,-36.87756065880157,174.6299019631791,1
14492,2017-05-16,EDMONTON RD,15085.0,-36.86564757615803,174.64408635258886,1
14493,2017-05-12,BORICH RD,657.0,-36.90344030789851,174.6264904958499,1
14494,2017-05-03,BROWNS RD,19335.0,-37.0139868518742,174.87646299026554,4
14495,2017-05-02,DRIVER RD,470.0,-36.96085674399552,174.82897371060295,1
14496,2017-05-05,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),25477.0,-36.9585191183471,174.88960009210913,3
14497,2017-05-15,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),4053.0,-36.95248411078482,174.89840147470554,2
14498,2017-05-02,FELLBROOK ST,3494.0,-37.01964627766321,174.8645077397303,1
14499,2017-05-04,GRANDE VUE RD (MANUREWA),18014.0,-37.01436382413398,174.90484048937176,10
14500,2017-05-03,GREAT SOUTH RD (MANUKAU),29297.0,-37.00788732217789,174.88994523652167,2
14501,2017-05-04,GREAT SOUTH RD (MANUKAU),17429.0,-37.01654552914685,174.8929808825265,7
14502,2017-05-04,GREAT SOUTH RD (MANUKAU),17097.0,-37.01825033565808,174.89346154582282,4
14503,2017-05-04,GREAT SOUTH RD (MANUKAU),14659.0,-37.021946755670015,174.89677933049458,4
14504,2017-05-24,GREAT SOUTH RD (MANUKAU),16400.0,-37.02821401435328,174.90276950991142,4
14505,2017-05-04,HILL RD (MANUREWA),13442.0,-37.01523287642338,174.9046036795561,4
14506,2017-05-17,HOLLYFORD DR,18492.0,-36.98653579506573,174.89669718325177,5
14507,2017-05-02,JOHN WALKER DR,2587.0,-37.030185367869954,174.87176903708416,1
14508,2017-05-02,JOHN WALKER DR,1939.0,-37.026137977617225,174.8712312866962,1
14509,2017-05-03,LAMBIE DR (NORTHBOUND),13270.0,-36.9933019430185,174.8730330630274,2
14510,2017-05-23,MCKENZIE RD (MANGERE),16481.0,-36.95334403404903,174.79145241731175,8
14511,2017-03-07,MONCRIEFF AVE,1079.0,-37.0238549367046,174.8610922399997,1
14512,2017-05-15,MONTGOMERIE RD (WEST),12734.0,-36.98179504437693,174.7827271710901,4
14513,2017-05-03,PALLANT ST,2262.0,-37.02362956379445,174.86740407376502,1
14514,2017-05-02,PURIRI RD (MANUREWA),1884.0,-37.03088639817052,174.89573137123944,1
14515,2017-05-05,SPRINGS RD (OTARA) (SW),21803.0,-36.950063941452434,174.89191787984024,1
14516,2017-05-03,THE BOULEVARD,2933.0,-36.90401133060886,174.88368679203495,1
14517,2017-05-15,WESTNEY RD,9751.0,-36.97684211000293,174.79201448915612,6
14518,2017-05-23,MASSEY RD,22774.0,-37.019655463865654,174.8644967240509,2
14519,2017-05-23,MASSEY RD,20190.0,-36.97799214790532,174.8047473406632,2
14520,2017-05-03,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),15371.0,-36.93243698132873,174.91088278117604,2
14521,2017-05-03,NORWOOD DR,696.0,-36.96305562544165,174.92809130504048,1
14522,2017-05-03,ROSCOMMON RD (SOUTHBOUND),16527.0,-37.016269003158776,174.8608959219191,2
14523,2017-05-03,ROSCOMMON RD (NORTHBOUND),17455.0,-37.01716714691453,174.8610976684285,1
14524,2017-05-02,CAVENDISH DR (EASTBOUND),15654.0,-36.98802838700801,174.8787911336034,2
14525,2017-05-16,LAMBIE DR (SOUTHBOUND),11397.0,-36.992360688369615,174.87327964150725,1
14526,2017-05-05,SPRINGS RD (EAST TAMAKI) (SE),20944.0,-36.94697521318845,174.89287458154755,2
14527,2017-05-03,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),16423.0,-36.941192317133094,174.9084178360115,1
14528,2017-05-03,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),13388.0,-36.930806057764265,174.91141463511738,2
14529,2017-05-02,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),13505.0,-36.9832309079818,174.89199760904918,5
14530,2017-05-02,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),14061.0,-36.98376121291919,174.89039292235765,2
14531,2017-05-15,BOUNDARY RD (PAPAKURA),3300.0,-37.07651789579433,174.95245733595382,1
14532,2017-05-16,GREAT SOUTH RD (PAPAKURA),27212.0,-37.04598059341353,174.92276638283175,7
14533,2017-05-16,GREAT SOUTH RD (PAPAKURA),24733.0,-37.051864313808885,174.93064008178933,2
14534,2017-05-17,GREAT SOUTH RD (PAPAKURA),16665.0,-37.05802069194277,174.93999514088532,4
14535,2017-05-17,GREAT SOUTH RD (PAPAKURA),10104.0,-37.06340940669494,174.9428090823148,4
14536,2017-05-24,GREAT SOUTH RD (PAPAKURA),14401.0,-37.068002018929626,174.94360109146655,7
14537,2017-05-17,GREAT SOUTH RD (PAPAKURA),16094.0,-37.069737299162256,174.94330796356513,4
14538,2017-05-15,KING EDWARD AVE (PAPAKURA),1086.0,-36.949998548656,174.89206225089845,1
14539,2017-05-15,ORCHARD RISE,692.0,-37.07685257426015,174.93920391255924,1
14540,2017-05-15,SUNNYPARK AVE,758.0,-37.080560652719214,174.94007457573738,1
14541,2017-05-03,SONJA DR,26.0,-37.107441951050546,175.0005024724364,1
14542,2017-05-17,MILL RD (BOMBAY),17648.0,-37.198267978899715,174.9608624132334,4
14543,2017-05-17,MILL RD (BOMBAY),17583.0,-37.1961538911468,174.96769135647338,5
14544,2017-05-17,EAST ST (PUKEKOHE),16283.0,-37.200337311464274,174.90923484563106,6
14545,2017-05-02,BUCKLAND RD (PUKEKOHE),6457.0,-37.22201851773021,174.9239254099674,3
14546,2017-05-16,GREAT NORTH RD (CWW),29609.0,-36.88875591683962,174.6980850479263,1
14547,2017-05-16,GREAT NORTH RD (CWW),8786.0,-36.89289585439551,174.69599973191796,1
14548,2017-05-17,MAKI ST,2256.0,-36.81830281198227,174.61022445029275,41
14549,2017-05-10,MAKI ST,2460.0,-36.81830281198227,174.61022445029275,41
14550,2017-05-03,MAKI ST,2312.0,-36.81830281198227,174.61022445029275,41
14551,2017-04-26,MAKI ST,2315.0,-36.81830281198227,174.61022445029275,41
14552,2017-04-19,MAKI ST,2403.0,-36.81830281198227,174.61022445029275,41
14553,2017-04-12,MAKI ST,2204.0,-36.81830281198227,174.61022445029275,41
14554,2017-05-17,KOHUHU LN,794.0,-36.818311823118755,174.61022463910638,41
14555,2017-05-10,KOHUHU LN,865.0,-36.818311823118755,174.61022463910638,41
14556,2017-05-03,KOHUHU LN,779.0,-36.818311823118755,174.61022463910638,41
14557,2017-04-26,KOHUHU LN,774.0,-36.818311823118755,174.61022463910638,41
14558,2017-04-19,KOHUHU LN,869.0,-36.818311823118755,174.61022463910638,41
14559,2017-04-12,KOHUHU LN,828.0,-36.818311823118755,174.61022463910638,41
14560,2017-05-24,ACCESS RD,3611.0,-36.778759593602636,174.55536439708527,1
14561,2017-05-24,SMALES RD,15433.0,-36.94222514819376,174.90920715796955,1
14562,2017-06-07,BOSHER RD,95.0,-36.27565283737111,174.51810187680454,1
14563,2017-06-01,GILBRANSEN RD,567.0,-36.765628416729015,174.5315941217961,1
14564,2017-06-01,MATUA RD,481.0,-36.76361204301314,174.53348097278905,1
14565,2017-06-07,TE ARAI POINT RD,92.0,-36.16290983053633,174.60291536219987,1
14566,2017-05-27,TURLEY RD,114.0,-36.64054620197104,174.6264483035947,1
14567,2017-06-09,FRED THOMAS DR,6805.0,-36.791427030807625,174.76315346166382,1
14568,2017-06-16,BEACH RD (EC BAYS),12127.0,-36.73838253502572,174.75337177203414,1
14569,2017-06-16,BEACH RD (EC BAYS),12018.0,-36.737547745119784,174.75252404735798,1
14570,2017-05-31,SUNNYNOOK RD (EAST),5785.0,-36.75270146751487,174.74565511710028,2
14571,2017-05-31,SUNSET RD (WEST),12775.0,-36.76473363663622,174.71973506332824,2
14572,2017-05-31,SUNSET RD (WEST),11008.0,-36.75685552918255,174.72535054711574,2
14573,2017-05-13,CASTOR BAY RD,1338.0,-36.76051134334234,174.75883817125478,1
14574,2017-06-09,PAUL MATTHEWS RD,8280.0,-36.75047164364617,174.7124047775668,1
14575,2017-06-09,VAUXHALL RD,5075.0,-36.817157942183755,174.80477459276568,1
14576,2017-06-01,FERNHILL WAY,3089.0,-36.71857094157662,174.7181229609448,1
14577,2017-06-12,ARIKI ST,1799.0,-36.863688998829645,174.74600108782494,1
14578,2017-06-10,ASH ST,34699.0,-36.896450890128726,174.68687604650313,1
14579,2017-06-09,BEACH RD (CITY),17998.0,-36.84676783097059,174.77419198832357,1
14580,2017-06-20,COOK ST (AUCKLAND),16050.0,-36.850222002769655,174.75523911336074,3
14581,2017-06-09,FANSHAWE ST,17076.0,-36.844911825074576,174.76263157165832,1
14582,2017-06-16,FANSHAWE ST,26061.0,-36.84573730915899,174.76045241327972,1
14583,2017-06-13,FRANKLIN RD (FREEMANS BAY),14202.0,-36.84969339194486,174.75135769512073,1
14584,2017-06-15,HALSEY ST,15035.0,-36.847472466029366,174.75648840989803,1
14585,2017-05-24,HOBSON ST,13105.0,-36.84476885333167,174.7631553805371,1
14586,2017-05-24,HOBSON ST,17506.0,-36.8472711840044,174.7621698522185,1
14587,2017-06-13,HOPETOUN ST,10849.0,-36.85577166236578,174.75785606714263,1
14588,2017-05-29,KHYBER PASS RD,25274.0,-36.86516239386844,174.76645084968325,1
14589,2017-06-12,LEIGHTON ST,798.0,-36.86035313417808,174.74422018605506,1
14590,2017-06-12,MACKELVIE ST,1832.0,-36.861027485501744,174.74923835114558,1
14591,2017-06-12,MAIDSTONE ST,1785.0,-36.86017681593601,174.75130531700995,1
14592,2017-06-10,MARKET PL,5614.0,-36.844995507450044,174.76124286429769,1
14593,2017-06-13,MILLAIS ST,2795.0,-36.86069314240177,174.74316229339138,1
14594,2017-06-20,NELSON ST (CITY),20614.0,-36.85098354441305,174.75859878705268,1
14595,2017-06-09,PARK RD (GRAFTON),11301.0,-36.86068526906802,174.76809762423554,2
14596,2017-06-12,POLLEN ST,2798.0,-36.8607516529018,174.75021916494373,1
14597,2017-06-12,QUAY ST,21382.0,-36.843222970330814,174.76467869138142,1
14598,2017-05-23,QUEEN ST (CITY),10346.0,-36.84938673352021,174.76477552767102,1
14599,2017-05-23,QUEEN ST (CITY),17809.0,-36.85644857250711,174.7620553002847,1
14600,2017-05-29,ST LUKES RD,25217.0,-36.884527206192715,174.736219987739,1
14601,2017-06-13,SCANLAN ST,1445.0,-36.86216560556458,174.74907360599113,1
14602,2017-06-27,SHORTLAND ST,6420.0,-36.846700366719716,174.76722592523114,2
14603,2017-06-13,SUSSEX ST,977.0,-36.86207338179875,174.74737769587344,1
14604,2017-06-16,SYMONDS ST (CITY),21750.0,-36.860071436409285,174.76269934437204,1
14605,2017-06-12,TURAKINA ST,746.0,-36.86317710695532,174.74709996379033,1
14606,2017-02-22,DONALD BRUCE RD,3386.0,-36.79683552651323,175.0314273918626,1
14607,2017-06-12,ELLERSLIE PANMURE HIGHWAY,27370.0,-36.8985990853273,174.849549805361,1
14608,2017-06-15,GEORGE ST (MT EDEN),1660.0,-36.87086919367805,174.75052854858544,1
14609,2017-05-25,HILLSBOROUGH RD (HILLSBOROUGH),25078.0,-36.923799025904216,174.75275979377082,2
14610,2017-06-09,MAIN HIGHWAY (EAST),24519.0,-36.89870169974109,174.82132773611804,1
14611,2017-02-20,MITCHELL RD,8790.0,-36.79522198875401,175.02774249713875,2
14612,2017-02-16,MITCHELL RD,8683.0,-36.79522198875401,175.02774249713875,2
14613,2017-05-29,MT WELLINGTON HIGHWAY,20327.0,-36.92472596175126,174.84159281674698,1
14614,2017-05-22,NEILSON ST,25471.0,-36.92553175444333,174.80614787891545,1
14615,2017-02-22,OCEAN VIEW RD (WAIHEKE ISLAND),5051.0,-36.78189311201975,175.00104803014938,1
14616,2017-06-15,PORONUI ST,893.0,-36.88318615756965,174.76362338986863,1
14617,2017-05-29,SYLVIA PARK RD,15571.0,-36.92195293649865,174.8396513815139,1
14618,2017-02-16,WAIHEKE RD,865.0,-36.79817063620222,175.11153905099715,2
14619,2017-05-23,LOWER HOBSON ST (WEST),12849.0,-36.84328250015807,174.76370439876902,1
14620,2017-05-29,BALMORAL RD (SANDRINGHAM),19844.0,-36.885708245885255,174.74112776174962,1
14621,2017-06-22,RICHARDSON RD (MT ROSKILL),9048.0,-36.923228085929715,174.74132964122845,1
14622,2017-05-26,WISELEY RD,1914.0,-36.80041888915285,174.64712921584666,2
14623,2017-05-26,TRIG RD (WHENUAPAI),6712.0,-36.81306927427125,174.6225694721341,2
14624,2017-05-30,LUCKENS RD,8022.0,-36.81593139054734,174.6274953509987,2
14625,2017-05-26,KINGSWAY RD,1907.0,-36.782272819749,174.64463401660586,1
14626,2017-06-09,GREAT NORTH RD (WAITAKERE),43024.0,-36.908461176966355,174.66484929064274,1
14627,2017-05-27,GREAT NORTH RD (WAITAKERE),38141.0,-36.89960693053351,174.65150362175598,2
14628,2017-06-10,GREAT NORTH RD (WAITAKERE),28511.0,-36.87994893176785,174.6364828128335,1
14629,2017-05-26,DALE RD (WAITAKERE),1232.0,-36.78842653129221,174.61324109353473,2
14630,2017-05-30,BRIGHAM CREEK RD,6651.0,-36.79910563201873,174.6338641479417,1
14631,2017-05-26,TOTARA RD (WHENUAPAI),2648.0,-36.79116318966735,174.61350021284173,1
14632,2017-06-23,BROOKBY RD,4872.0,-36.99975907595486,174.96530271886917,1
14633,2017-05-31,CHAPEL RD,21290.0,-36.928519225583784,174.91740871904233,2
14634,2017-05-26,CRYERS RD,9277.0,-36.93016957725712,174.89545642712892,1
14635,2017-05-26,CRYERS RD,12578.0,-36.93049882602646,174.89402752060022,1
14636,2017-06-08,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),32862.0,-36.965361742668144,174.8661367074331,1
14637,2017-05-22,HARRIS RD (EAST TAMAKI),26125.0,-36.92979185713576,174.8970974314093,2
14638,2017-05-22,HARRIS RD (EAST TAMAKI),24176.0,-36.93733900535078,174.8952073679355,3
14639,2017-06-23,LINCOLN RD (MANUREWA),781.0,-37.026451407066936,174.90364730410553,1
14640,2017-06-16,MCKENZIE RD (MANGERE),16531.0,-36.95334403404903,174.79145241731175,8
14641,2017-05-23,ORUARANGI RD,1471.0,-36.983218917929015,174.7634361879829,1
14642,2017-06-08,PRESTON RD,24823.0,-36.96093450346951,174.8890420635675,1
14643,2017-06-07,REDOUBT RD (MANUKAU) (SW),29393.0,-36.99080671494453,174.89282575182088,4
14644,2017-05-23,RICHARD PEARSE DR,5095.0,-36.98286567621704,174.78105568215466,5
14645,2017-05-23,TI RAKAU DR (EASTBOUND),16081.0,-36.885277585016205,174.8776946494043,2
14646,2017-05-23,TI RAKAU DR (EASTBOUND),19495.0,-36.92663935184739,174.89640183249713,1
14647,2017-05-26,TRUGOOD DR,10200.0,-36.92591124658486,174.89175852733706,1
14648,2017-05-23,HIGHBROOK DR,28015.0,-36.936893407124074,174.8778715297519,1
14649,2017-06-16,MASSEY RD,22773.0,-37.019655463865654,174.8644967240509,2
14650,2017-06-16,MASSEY RD,19839.0,-36.97799214790532,174.8047473406632,2
14651,2017-06-07,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),17328.0,-36.943014762873524,174.90830610023514,1
14652,2017-06-23,KELVIN HART DR,1303.0,-36.936975885340345,174.90662846018986,1
14653,2017-06-08,HIGHBROOK DR (SOUTHBOUND/TAMAKI) (SE),14295.0,-36.93973232072394,174.86645451966226,4
14654,2017-05-24,HIGHBROOK DR (NORTHBOUND/OTARA),20377.0,-36.948862916114884,174.85954641289302,1
14655,2017-06-23,BROOKVIEW DR,1528.0,-36.97159095239277,174.9136138453532,1
14656,2017-05-23,TI RAKAU DR (WESTBOUND),19008.0,-36.926888752625494,174.89658763623524,2
14657,2017-05-23,TI RAKAU DR (WESTBOUND),18457.0,-36.92123222913082,174.87820572971333,3
14658,2017-06-08,HIGHBROOK DR (NORTHBOUND/TAMAKI) (SE),19978.0,-36.9395895766554,174.86636120961984,2
14659,2017-05-24,HIGHBROOK DR (SOUTHBOUND/OTARA) (SW),16180.0,-36.82165865039436,174.6106871777066,3
14660,2017-05-23,SHIRLEY AVE,803.0,-37.05647733069731,174.94946953725426,1
14661,2017-05-24,HELVETIA RD,8393.0,-37.20084938460365,174.893057064412,1
14662,2017-05-24,HELVETIA RD,5436.0,-37.19695407839127,174.8897826252887,1
14663,2017-06-08,SUBWAY RD (PUKEKOHE),3517.0,-37.0114702831706,174.95855758482003,1
14664,2017-06-06,MAIORO ST EXTN NTHBND,40343.0,-36.90488652885911,174.72149583484546,1
14665,2017-06-13,MAKI ST,2250.0,-36.81830281198227,174.61022445029275,41
14666,2017-06-07,MAKI ST,2169.0,-36.81830281198227,174.61022445029275,41
14667,2017-05-31,MAKI ST,2366.0,-36.81830281198227,174.61022445029275,41
14668,2017-05-24,MAKI ST,2248.0,-36.81830281198227,174.61022445029275,41
14669,2017-06-07,KOHUHU LN,715.0,-36.818311823118755,174.61022463910638,41
14670,2017-05-31,KOHUHU LN,843.0,-36.818311823118755,174.61022463910638,41
14671,2017-05-24,KOHUHU LN,766.0,-36.818311823118755,174.61022463910638,41
14672,2017-06-23,BROOKBY RD,4693.0,-36.99145714818869,174.98701017494182,1
14673,2017-06-10,AHUROA RD,1352.0,-36.51078137430396,174.66039914281498,2
14674,2017-06-22,AHUROA RD,273.0,-36.46802026774238,174.54623069677552,2
14675,2017-06-15,BLACK SWAMP RD,94.0,-36.143686798740774,174.60723653546566,2
14676,2017-06-13,BURMA RD,54.0,-36.36352624992661,174.38843312915603,1
14677,2017-06-15,CAMES RD (TE ARAI),228.0,-36.17264557529085,174.5771300699936,2
14678,2017-06-15,CEMETERY RD 1 (TE ARAI) (NORTH),123.0,-36.18531780092014,174.5888935030635,2
14679,2016-04-04,WILLIAMSON AVE (GREY LYNN),10918.0,-36.86169708646367,174.74292710682747,1
14680,2016-04-05,CUSTOMS ST WEST (CITY),16727.0,-36.8440005647081,174.76572830789183,1
14681,2016-04-05,NEWTON RD (EDEN TERRACE/NORTHBOUND),33908.0,-36.862718607525906,174.7555810627883,1
14682,2016-04-20,BEACH PDE,48.0,-36.781022959773054,175.0098885244247,1
14683,2016-04-29,BELLA VISTA RD (WAIHEKE),44.0,-36.81849498633935,175.06277229920406,1
14684,2016-05-01,BRYAN RD,84.0,-36.79316969421672,175.02864095297227,1
14685,2016-04-02,CHURCH ST (OTAHUHU),2783.0,-36.94769129102741,174.84799631167672,6
14686,2016-04-04,CROWHURST ST,12319.0,-36.8676263328803,174.77530253585678,1
14687,2016-04-10,FRANK GREY PL,6980.0,-36.9377026326649,174.8539080563644,3
14688,2016-04-20,HAURAKI RD (WAIHEKE),1261.0,-36.784212847470215,175.0306234068901,1
14689,2016-04-10,HIGH ST (OTAHUHU),4827.0,-36.94473432598003,174.84803715939788,6
14690,2016-04-20,MAKO ST (WAIHEKE),1691.0,-36.78332336693933,175.00496226435882,1
14691,2016-04-20,MAKO ST (WAIHEKE),1511.0,-36.78505749596199,175.01594406598682,1
14692,2016-04-02,MANGERE RD,26017.0,-36.951426986285384,174.84250517347644,6
14693,2016-04-29,MARINE VIEW RD,228.0,-36.794510219068385,175.07938723414557,1
14694,2016-04-10,PORTAGE RD (OTAHUHU),6451.0,-36.93567057925797,174.83793766994452,3
14695,2016-04-20,PUTIKI RD,648.0,-36.79744789679429,175.04250517048013,1
14696,2016-04-29,QUELCH RD,4.0,-36.78832803032935,175.07211556208009,1
14697,2016-04-09,SALEYARDS RD (OTAHUHU),18492.0,-36.94483460565661,174.83401425461673,4
14698,2016-04-20,SHELLY BEACH RD (WAIHEKE),60.0,-36.799983729155116,175.0360160511221,1
14699,2016-04-02,STATION RD (OTAHUHU),8640.0,-36.94313239842824,174.8397563776505,3
14700,2016-04-29,TRIG HILL RD,199.0,-36.79989714747619,175.0872661312808,1
14701,2016-04-09,PRINCES ST (OTAHUHU),7950.0,-36.93964080969183,174.84810499387086,2
14702,2016-04-09,PRINCES ST (OTAHUHU),10478.0,-36.93971149050085,174.84819652918816,3
14703,2016-04-20,HILLSIDE RD (WAIHEKE),94.0,-36.794706065161584,175.03946252006045,1
14704,2016-04-20,BELGIUM ST (WAIHEKE),8581.0,-36.79558379086487,175.04503326969117,1
14705,2016-04-29,ANZAC RD (WAIHEKE),55.0,-36.8435874918692,175.14572276551402,1
14706,2016-04-20,THE ESPLANADE (PALM BEACH),179.0,-36.78019537383209,175.04573346265147,1
14707,2016-04-05,BALMORAL RD (SANDRINGHAM),23515.0,-36.88666403886352,174.7454021845405,1
14708,2016-04-06,WISELEY RD,1848.0,-36.799955913196285,174.6473658829883,1
14709,2016-04-05,WATCHMANS RD,39.0,-36.985006844982635,174.47878076320353,1
14710,2016-03-18,WALKER RD (WAITAKERE),33.0,-36.90444880207863,174.56415290636536,1
14711,2016-04-06,TRIG RD (WHENUAPAI),6562.0,-36.813272552221996,174.6228652322495,1
14712,2016-03-16,STEAM HAULER TRACK,98.0,-36.86101127622551,174.52115669586948,1
14713,2016-03-18,SHIRLEY RD (WAITAKERE),51.0,-36.98157961580265,174.61252477802742,1
14714,2016-04-06,PICASSO DR,823.0,-36.81718154893935,174.64015650406438,1
14715,2016-03-18,OPANUKU RD EXTN,17.0,-36.917113031165954,174.56688119808442,1
14716,2016-03-17,OPANUKU RD,85.0,-36.91506339487033,174.56509933398502,1
14717,2016-04-05,MAMARI RD (SOUTH),147.0,-36.80196691542189,174.6131104051402,1
14718,2016-04-08,LUCKENS RD,8335.0,-36.815913675268845,174.62747255441377,1
14719,2016-04-07,KINGSWAY RD,1863.0,-36.78225386813983,174.644700846245,1
14720,2016-04-07,KAURI RD (WHENUAPAI),3894.0,-36.79816193740227,174.63497611840012,1
14721,2016-04-08,HOBSONVILLE RD,8596.0,-36.80902371971968,174.6342991159486,1
14722,2016-04-08,HOBSONVILLE RD,10398.0,-36.79895194747071,174.64631322030456,1
14723,2016-03-17,HAYES RD,104.0,-36.900646715253394,174.5715387168359,1
14724,2016-04-05,FALLS RD (WAITAKERE),203.0,-36.880305690216495,174.52287459871016,1
14725,2016-04-06,DALE RD (WAITAKERE),1183.0,-36.7883958498515,174.61350941161567,1
14726,2016-04-05,DALE RD (WAITAKERE),65.0,-36.78658747107124,174.60326238992374,1
14727,2016-03-18,CORNWALLIS RD,37.0,-37.015117787247746,174.60327469391282,1
14728,2016-04-07,BRIGHAM CREEK RD,9436.0,-36.800532731288094,174.63758205357215,1
14729,2016-04-05,BRABANT RD,25.0,-36.92731080094015,174.56867294807412,1
14730,2016-04-05,ANAWHATA RD,171.0,-36.94453366932086,174.52594901637443,1
14731,2016-04-05,AIO WIRA RD,36.0,-36.8717633674252,174.51420093573014,1
14732,2016-04-05,SPEDDING RD,115.0,-36.802287473744826,174.61273603236026,1
14733,2016-03-18,OLD FOREST HILL RD,17.0,-36.930147168701744,174.58112626606263,1
14734,2016-03-17,PERRIS RD,62.0,-36.886536541580796,174.58674577114525,1
14735,2016-03-17,TASMAN AVE (WAITAKERE),41.0,-36.8817434669361,174.59868605900195,1
14736,2016-04-05,MT DONALD MCLEAN RD,18.0,-37.021068160777595,174.53987738874116,1
14737,2016-04-05,KOKAKO GR,52.0,-36.87681604114593,174.4649110003911,1
14738,2016-04-05,HUIA LOOKOUT RD,83.0,-37.00705445940557,174.57812141365036,1
14739,2016-04-02,BAIRDS RD,9958.0,-36.96430705410469,174.8747259437928,5
14740,2016-04-02,BAIRDS RD,8045.0,-36.967769285454416,174.87864117299478,3
14741,2016-04-07,GREAT SOUTH RD (MANUKAU),12649.0,-36.987204981513976,174.88183814302585,2
14742,2016-04-07,GREAT SOUTH RD (MANUKAU),11903.0,-37.007656653887274,174.88971475563866,1
14743,2016-04-07,GREAT SOUTH RD (MANUKAU),13621.0,-37.00788732217789,174.88994523652167,2
14744,2016-04-01,GREAT SOUTH RD (MANUKAU),16765.0,-37.01825033565808,174.89346154582282,4
14745,2016-04-01,GREAT SOUTH RD (MANUKAU),15284.0,-37.021946755670015,174.89677933049458,4
14746,2016-04-08,TE IRIRANGI DR (EAST BOUND/MANUKAU) (SW),16592.0,-36.98648734749174,174.8821912247045,2
14747,2016-04-08,TE IRIRANGI DR (EAST BOUND/MANUKAU) (SW),14676.0,-36.98480891905839,174.88685734618252,2
14748,2016-04-10,ORMISTON RD (WESTBOUND/FLAT BUSH) (SE),7303.0,-36.966656876491854,174.91720819167125,4
14749,2016-04-08,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),12081.0,-36.98376121291919,174.89039292235765,2
14750,2016-04-08,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),16157.0,-36.9862504144561,174.87951139177844,2
14751,2016-04-07,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),12700.0,-36.96411197737678,174.9045308688497,2
14752,2016-04-10,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),10516.0,-36.9644318143094,174.9053812394928,1
14753,2016-04-10,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),7369.0,-36.966656876491854,174.91720819167125,4
14754,2016-04-10,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),8142.0,-36.96100272050477,174.94618954401278,4
14755,2016-04-02,HINGAIA RD,7690.0,-37.07477425521577,174.92293100245982,2
14756,2016-04-02,HINGAIA RD,6956.0,-37.07478734981043,174.9232350362143,2
14757,2016-03-30,AKA AKA RD,1116.0,-37.23393051083523,174.85348540115882,6
14758,2016-04-11,ANDREW PYE RD,17.0,-37.068096054751955,174.6507526790321,2
14759,2016-04-11,AWHITU GULLY RD,15.0,-37.04996578986157,174.5823044743951,2
14760,2016-04-11,BARTHOW RD,4.0,-37.14203426813549,174.60596126388626,1
14761,2016-04-11,BROOK RD,32.0,-37.08805974799154,174.64950930429933,2
14762,2016-04-01,CAPE HILL RD,2085.0,-37.181335268300856,174.91166244574865,3
14763,2016-03-30,COLLINGWOOD RD,7281.0,-37.24211095611586,174.74823511702232,6
14764,2016-04-11,DODD RD,46.0,-37.04715951372683,174.58388793954467,2
14765,2016-04-02,GOLDING RD,1124.0,-37.207198500294034,174.93076044128506,6
14766,2016-03-30,HULL RD (WAIUKU),545.0,-37.263426179620154,174.73846614457366,6
14767,2016-04-11,MARSHALL RD (GRAHAMS BEACH),14.0,-37.057563169896326,174.6342174436996,1
14768,2016-04-02,MILL RD (BOMBAY),10166.0,-37.19220198172096,174.9836196849636,7
14769,2016-04-11,ORPHEUS RD,17.0,-37.047012152768815,174.59689500206898,2
14770,2016-02-29,OSTRICH RD,1631.0,-37.169636081698464,174.84404095927601,4
14771,2016-04-11,TEAROE RD,10.0,-37.05590662781337,174.64840802568202,1
